fold,animal_id,neuron_row,x,y,z,gt_identity,pred_geometry,pred_full,is_evaluated
0,2023-01-19-15,8,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,9,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,10,0,0,0,,OLQDL,CEPDL,false
0,2023-01-19-15,11,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,12,0,0,0,,OLQDL,RMDVL,false
0,2023-01-19-15,13,62.6399994,21.6000004,8.10000038,AIBL,ASGL,AWCL,true
0,2023-01-19-15,14,46.9799995,12.96,23.2199993,AVAR,RMDVR,AVAR,true
0,2023-01-19-15,15,0,0,0,,OLQDL,OLQDL,false
0,2023-01-19-15,16,0,0,0,,OLQDL,RMDVL,false
0,2023-01-19-15,17,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,18,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,19,0,0,0,,OLQDL,OLQDR,false
0,2023-01-19-15,20,76.1399994,36.1800003,15.6599998,AIY?,SMBVL,SIBVL,false
0,2023-01-19-15,21,67.5,28.0799999,16.7399998,AIMR,RMDDL,AVL,true
0,2023-01-19-15,22,16.7399998,42.6599998,21.0599995,IL2VR,IL2VL,IL2VR,true
0,2023-01-19-15,23,30.2399998,14.5799999,15.1199999,IL1DR,IL1DR,IL1DR,true
0,2023-01-19-15,24,82.0800018,25.3799992,23.7600002,AQR,AVKR,AQR,true
0,2023-01-19-15,25,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,26,54,14.5799999,22.1399994,AUAR,AVER,RIAR,true
0,2023-01-19-15,27,0,0,0,,OLQDL,RMDVL,false
0,2023-01-19-15,28,56.7000008,28.0799999,15.6599998,SIBV?,RMEV,RIH,false
0,2023-01-19-15,29,37.2599983,21.0599995,8.64000034,URBL,OLLL,URBL,true
0,2023-01-19-15,30,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,31,22.1399994,16.7399998,22.1399994,URADL,IL2DR,M4,true
0,2023-01-19-15,32,88.0199966,27,24.2999992,RMGR,VB02,AVKR,false
0,2023-01-19-15,33,68.0400009,14.5799999,18.8999996,AVBR,AIZR,AVBR,true
0,2023-01-19-15,34,0,0,0,,OLQDL,RMDVL,false
0,2023-01-19-15,35,58.8600006,10.8000002,17.8199997,AVDR,AVJR,AVJR,true
0,2023-01-19-15,36,34.0200005,23.2199993,11.8800001,URYVR,IL1L,URYVL,true
0,2023-01-19-15,37,72.9000015,31.8600006,19.9799995,VB02,SMBVR,SMBVR,true
0,2023-01-19-15,38,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,39,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,40,63.7200012,15.1199999,18.3600006,RIBR,AVDR,RIBL,true
0,2023-01-19-15,41,0,0,0,,OLQDL,CEPDR,false
0,2023-01-19-15,42,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,43,47.5200005,16.7399998,4.32000017,AVAL,RMDVL,AVAL,true
0,2023-01-19-15,44,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,45,49.6800003,9.18000031,6.48000002,URXL,URXL,URXL,true
0,2023-01-19-15,46,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,47,76.6800003,16.7399998,22.6800003,FLPR,AQR,ADEL,true
0,2023-01-19-15,48,0,0,0,,OLQDL,SMDVR,false
0,2023-01-19-15,49,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,50,68.5800018,32.4000015,12.4200001,AIML,RMDDL,AVL,true
0,2023-01-19-15,51,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,52,64.8000031,24.8400002,8.10000038,RIML,ASEL,RIML,true
0,2023-01-19-15,53,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,54,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,55,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,56,25.9200001,17.2800007,22.6800003,IL2DL,IL2R,IL2DR,true
0,2023-01-19-15,57,0,0,0,,OLQDL,URADR,false
0,2023-01-19-15,58,58.3199997,18.3600006,20.5200005,AIBR,AIBR,AVER,true
0,2023-01-19-15,59,0,0,0,,OLQDL,CEPDL,false
0,2023-01-19-15,60,0,0,0,,OLQDL,SMDVL,false
0,2023-01-19-15,61,47.5200005,15.1199999,23.2199993,RMDVR,RMDVR,RMDVR,true
0,2023-01-19-15,62,58.3199997,15.6599998,5.4000001,AVEL,ADLL,AWAL,true
0,2023-01-19-15,63,49.1399994,6.48000002,12.4200001,URXR,URXR,URXR,true
0,2023-01-19-15,64,56.7000008,28.0799999,15.6599998,SIBV?,RMEV,RMEV,false
0,2023-01-19-15,65,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,66,0,0,0,,OLQDL,CEPDL,false
0,2023-01-19-15,67,0,0,0,,OLQDL,RMDVL,false
0,2023-01-19-15,68,55.6199989,20.5200005,21.6000004,RMDR,RMDR,RMDR,true
0,2023-01-19-15,69,0,0,0,,OLQDL,RMDVL,false
0,2023-01-19-15,70,0,0,0,,OLQDL,RMDVL,false
0,2023-01-19-15,71,55.0800018,21.6000004,5.4000001,RMDL,RMDVL,RMDL,true
0,2023-01-19-15,72,82.6200027,21.0599995,24.2999992,ADER,AQR,AQR,true
0,2023-01-19-15,73,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,74,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,75,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,76,57.7799988,9.72000027,13.5,ASER,RIVR,ADLL,true
0,2023-01-19-15,77,69.1200027,10.8000002,13.5,RIVR,M1,RIVL,true
0,2023-01-19-15,78,0,0,0,,OLQDL,CEPDL,false
0,2023-01-19-15,79,0,0,0,,OLQDL,OLQDR,false
0,2023-01-19-15,80,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,81,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,82,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,83,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,84,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,85,0,0,0,,OLQDL,SMDVR,false
0,2023-01-19-15,86,23.2199993,31.8600006,16.7399998,NSMR,M3L,NSML,true
0,2023-01-19-15,87,0,0,0,,OLQDL,OLQDR,false
0,2023-01-19-15,88,56.1599998,16.2000008,2.16000009,AVDL,SMDVL,AVDL,true
0,2023-01-19-15,89,0,0,0,,OLQDL,SMDVR,false
0,2023-01-19-15,90,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,91,0,0,0,,OLQDL,URYDL,false
0,2023-01-19-15,92,28.0799999,29.1599998,15.6599998,M3R,M3L,M3L,true
0,2023-01-19-15,93,68.5800018,29.1599998,19.9799995,SAADR,SMBVR,SMBVR,true
0,2023-01-19-15,94,0,0,0,,OLQDL,CEPDR,false
0,2023-01-19-15,95,85.8600006,24.2999992,24.8400002,ADAR,AVKR,AIMR,true
0,2023-01-19-15,96,21.6000004,42.1199989,22.1399994,IL1VR,IL2VL,IL2VL,true
0,2023-01-19-15,97,16.2000008,23.2199993,20.5200005,MI,I3,IL2DL,true
0,2023-01-19-15,98,0,0,0,,OLQDL,OLQDR,false
0,2023-01-19-15,99,0,0,0,,OLQDL,CEPDL,false
0,2023-01-19-15,100,29.1599998,16.7399998,22.1399994,URBR,OLLR,URADR,true
0,2023-01-19-15,101,66.4199982,14.04,17.2800007,AIZR,AVDR,ASER,true
0,2023-01-19-15,102,46.9799995,8.64000034,5.4000001,CEPDL,RID,CEPDL,true
0,2023-01-19-15,103,71.2799988,24.2999992,3.77999997,AIZL,AINL,RICL,true
0,2023-01-19-15,104,31.8600006,19.9799995,24.8400002,URYVL,URYVR,IL2R,true
0,2023-01-19-15,105,13.5,36.7200012,27.5400009,I1L,I1R,I1R,true
0,2023-01-19-15,106,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,107,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,108,0,0,0,,OLQDL,RMDVL,false
0,2023-01-19-15,109,63.1800003,19.4400005,19.4400005,AWCR,RIMR,RMDDL,true
0,2023-01-19-15,110,0,0,0,,OLQDL,SMDVL,false
0,2023-01-19-15,111,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,112,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,113,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,114,0,0,0,,OLQDL,CEPDL,false
0,2023-01-19-15,115,0,0,0,,OLQDL,URADR,false
0,2023-01-19-15,116,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,117,23.7600002,36.7200012,29.1599998,IL1VL,IL2VR,IL1VR,true
0,2023-01-19-15,118,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,119,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,120,51.2999992,9.72000027,15.1199999,AWBR,RIAR,RIAL,true
0,2023-01-19-15,121,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,122,0,0,0,,OLQDL,OLQDL,false
0,2023-01-19-15,123,46.4399986,8.64000034,17.2800007,SAAVR,SMDVR,RID,true
0,2023-01-19-15,124,23.2199993,31.3199997,27.5400009,NSML,NSMR,NSMR,true
0,2023-01-19-15,125,60.4799995,25.9200001,21.0599995,RMDDR,RMDDR,RMDDR,true
0,2023-01-19-15,126,65.3399963,10.8000002,15.6599998,AVJR,RIVR,M1,true
0,2023-01-19-15,127,0,0,0,,OLQDL,SMDVR,false
0,2023-01-19-15,128,61.5600014,25.9200001,12.4200001,RMDDL,AIBL,RMDDL,true
0,2023-01-19-15,129,0,0,0,,OLQDL,CEPDR,false
0,2023-01-19-15,130,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,131,19.9799995,31.8600006,24.8400002,MCL,NSMR,I2R,true
0,2023-01-19-15,132,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,133,0,0,0,,OLQDL,URADR,false
0,2023-01-19-15,134,20.5200005,33.4799995,28.6200008,I2L,I2R,I2R,true
0,2023-01-19-15,135,0,0,0,,OLQDL,RMDVL,false
0,2023-01-19-15,136,0,0,0,,OLQDL,URXL,false
0,2023-01-19-15,137,0,0,0,,OLQDL,URADR,false
0,2023-01-19-15,138,52.3800011,25.3799992,15.6599998,RMEV,CEPVR,RMEV,true
0,2023-01-19-15,139,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,140,0,0,0,,OLQDL,RMED,false
0,2023-01-19-15,141,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,142,0,0,0,,OLQDL,RIAL,false
0,2023-01-19-15,143,0,0,0,,OLQDL,OLQDR,false
0,2023-01-19-22,0,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,1,49.1399994,16.7399998,11.3400002,ASGL,ADLL,ASGL,true
0,2023-01-19-22,2,47.5200005,28.0799999,19.4400005,AVER,AVER,AVER,true
0,2023-01-19-22,3,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,4,33.4799995,27.5400009,18.8999996,RMER,RMER,RMER,true
0,2023-01-19-22,5,29.7000008,29.7000008,8.64000034,OLLL,OLLL,OLLL,true
0,2023-01-19-22,6,60.4799995,33.4799995,17.8199997,RMDDR,SMBVR,AIYR,true
0,2023-01-19-22,7,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,8,42.1199989,24.8400002,22.6800003,RMDVR,RMDVR,RMDVR,true
0,2023-01-19-22,9,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,10,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,11,63.7200012,23.7600002,8.10000038,AIZL,FLPL,AIZL,true
0,2023-01-19-22,12,79.3799973,24.2999992,5.4000001,RMGL,RMGL,RMGL,true
0,2023-01-19-22,13,0,0,0,,CEPDL,URADL,false
0,2023-01-19-22,14,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,15,68.0400009,35.0999985,10.2600002,AIML,VB02,AIML,true
0,2023-01-19-22,16,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,17,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,18,37.2599983,32.9399986,19.4400005,IL1VR,OLQVR,OLQVR,true
0,2023-01-19-22,19,46.9799995,27.5400009,5.4000001,RMDL,AWCL,RMDL,true
0,2023-01-19-22,20,41.0400009,19.4400005,16.2000008,URXR,SAAVR,URXR,true
0,2023-01-19-22,21,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,22,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,23,9.72000027,35.0999985,16.2000008,IL2DR,IL2DR,I1R,true
0,2023-01-19-22,24,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,25,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,26,35.6399994,34.5600014,19.9799995,URYVR,OLQVR,URYVR,true
0,2023-01-19-22,27,43.7400017,16.2000008,15.6599998,SMDVR,URXR,SMDVL,true
0,2023-01-19-22,28,64.2600021,19.9799995,22.6800003,FLPR,ADER,ADER,true
0,2023-01-19-22,29,52.9199982,23.2199993,22.1399994,AUAR,AVDR,AUAR,true
0,2023-01-19-22,30,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,31,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,32,39.9599991,34.5600014,19.4400005,CEPVR,CEPVR,CEPVR,true
0,2023-01-19-22,33,45.9000015,35.0999985,12.4200001,SAADL,RMEV,RMEV,true
0,2023-01-19-22,34,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,35,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,36,12.4200001,33.4799995,8.64000034,IL2DL,IL2DL,IL2DL,true
0,2023-01-19-22,37,39.9599991,15.6599998,11.8800001,CEPDL,CEPDL,CEPDL,true
0,2023-01-19-22,38,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,39,29.7000008,29.7000008,17.8199997,OLLR,OLLR,OLLR,true
0,2023-01-19-22,40,50.2200012,19.4400005,18.3600006,AWAR,ASGR,AWAR,true
0,2023-01-19-22,41,43.2000008,21.0599995,10.2600002,RIAL,RIAL,RIAL,true
0,2023-01-19-22,42,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,43,59.4000015,16.7399998,19.9799995,AVDR,AINR,AVDR,true
0,2023-01-19-22,44,0,0,0,,CEPDL,URADL,false
0,2023-01-19-22,45,54.5400009,28.0799999,8.10000038,AUAL,RIML,AUAL,true
0,2023-01-19-22,46,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,47,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,48,45.9000015,25.9200001,7.55999994,AVEL,AVEL,AVEL,true
0,2023-01-19-22,49,58.3199997,13.5,12.4200001,AINL,RIVL,AINL,true
0,2023-01-19-22,50,12.4200001,47.5200005,9.18000031,I1L,I1L,IL2VL,true
0,2023-01-19-22,51,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,52,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,53,43.2000008,25.3799992,5.4000001,RMDVL,RMDVL,RMDVL,true
0,2023-01-19-22,54,41.0400009,16.7399998,18.8999996,CEPDR,CEPDR,CEPDR,true
0,2023-01-19-22,55,54.5400009,33.4799995,12.96,RMF?,AVL,RIR,false
0,2023-01-19-22,56,66.9599991,21.6000004,5.4000001,FLPL,ADEL,ADEL,true
0,2023-01-19-22,57,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,58,46.9799995,18.8999996,7.01999998,AWBL,SMDVL,AWBL,true
0,2023-01-19-22,59,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,60,50.7599983,21.6000004,7.01999998,AWAL,ASEL,AVHL,true
0,2023-01-19-22,61,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,62,23.2199993,40.5,19.4400005,NSMR,NSMR,NSMR,true
0,2023-01-19-22,63,20.5200005,33.4799995,11.3400002,I3,I3,I3,true
0,2023-01-19-22,64,46.4399986,27,22.6800003,AVAR,AVAR,AVAR,true
0,2023-01-19-22,65,54.5400009,16.7399998,10.2600002,AVJL,AVHL,AVJL,true
0,2023-01-19-22,66,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,67,41.0400009,19.9799995,13.5,URXL,URXR,URXL,true
0,2023-01-19-22,68,36.7200012,32.9399986,7.55999994,OLQVL,OLQVL,OLQVL,true
0,2023-01-19-22,69,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,70,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,71,49.6800003,30.2399998,21.0599995,RMDR,AIBR,SMDDR,true
0,2023-01-19-22,72,49.6800003,25.3799992,21.6000004,AWCR,AWCR,RMDR,true
0,2023-01-19-22,73,0,0,0,,CEPDL,URADL,false
0,2023-01-19-22,74,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,75,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,76,30.7800007,25.9200001,12.4200001,OLQDL,IL1DR,OLQDL,true
0,2023-01-19-22,77,68.5800018,32.4000015,17.2800007,AIMR,VB02,AIMR,true
0,2023-01-19-22,78,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,79,32.9399986,32.9399986,18.8999996,OLQVR,URYVR,OLQVR,true
0,2023-01-19-22,80,42.1199989,23.2199993,8.10000038,AVAL,AVAL,AVAL,true
0,2023-01-19-22,81,76.1399994,22.1399994,3.77999997,ADAL,M5,RMGL,true
0,2023-01-19-22,82,28.0799999,31.3199997,5.94000006,URBL,IL2L,URBL,true
0,2023-01-19-22,83,48.5999985,17.2800007,20.5200005,AWBR,ASGR,AWBR,true
0,2023-01-19-22,84,66.9599991,20.5200005,24.2999992,ADER,ADAR,ADER,true
0,2023-01-19-22,85,58.8600006,11.3400002,14.5799999,RIVL,M1,RIVL,true
0,2023-01-19-22,86,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,87,44.8199997,22.1399994,18.8999996,RIAR,AWAR,RIAR,true
0,2023-01-19-22,88,73.9800034,24.8400002,5.4000001,RICL,ADAL,FLPL,true
0,2023-01-19-22,89,57.7799988,17.2800007,9.18000031,AVDL,AINL,AVDL,true
0,2023-01-19-22,90,49.1399994,14.04,15.1199999,ASI?,ADLL,ADLL,false
0,2023-01-19-22,91,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,92,30.2399998,38.8800011,10.2600002,M3L,M3L,IL1VL,true
0,2023-01-19-22,93,31.8600006,30.2399998,20.5200005,IL1R,URBR,IL1R,true
0,2023-01-19-22,94,9.18000031,48.5999985,15.1199999,I1R,IL2VR,IL2VR,true
0,2023-01-19-22,95,29.7000008,26.4599991,9.18000031,URYDL,OLLL,URYDL,true
0,2023-01-19-22,96,27.5400009,34.0200005,5.4000001,IL1L,IL2L,IL1L,true
0,2023-01-19-22,97,29.1599998,36.1800003,17.2800007,M3R,M3R,M3R,true
0,2023-01-19-22,98,0,0,0,,CEPDL,IL2L,false
0,2023-01-19-22,99,35.6399994,29.1599998,6.48000002,RMEL,BAGL,RMEL,true
0,2023-01-19-22,100,18.3600006,34.0200005,10.2600002,MI,MI,MCL,true
0,2023-01-19-22,101,20.5200005,42.6599998,19.4400005,I2R,I2R,I2R,true
0,2023-01-19-22,102,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,103,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,104,24.8400002,32.4000015,11.8800001,M4,M4,M4,true
0,2023-01-19-22,105,27,28.0799999,15.1199999,IL1DR,URADR,IL1DR,true
0,2023-01-19-22,106,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,107,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,108,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,109,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,110,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,111,29.7000008,26.4599991,17.8199997,URYDR,URYDR,URYDR,true
0,2023-01-19-22,112,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,113,43.2000008,34.5600014,16.7399998,RMEV,RIH,RIH,true
0,2023-01-19-22,114,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,115,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,116,41.5800018,34.5600014,9.72000027,CEPVL,CEPVL,CEPVL,true
0,2023-01-19-22,117,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,118,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,119,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,120,29.7000008,32.9399986,19.9799995,URBR,IL2R,URBR,true
0,2023-01-19-22,121,69.1200027,25.3799992,22.6800003,AQR,AQR,AQR,true
0,2023-01-19-22,122,41.0400009,13.5,15.1199999,ALA,RID,RMED,true
0,2023-01-19-22,123,30.7800007,35.0999985,6.48000002,URYVL,URYVL,URYVL,true
0,2023-01-19-22,124,22.1399994,45.9000015,8.64000034,I2L,NSML,I2L,true
0,2023-01-19-22,125,53.4599991,17.8199997,19.4400005,ASER,AVDR,ASER,true
0,2023-01-19-22,126,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,127,62.6399994,31.8600006,16.7399998,SMBV?,AIMR,SMBVR,false
0,2023-01-19-22,128,49.1399994,25.9200001,7.55999994,AIBL,AIBL,AIBL,true
0,2023-01-19-22,129,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,130,59.9399986,19.9799995,20.5200005,AIZR,RICR,AIZR,true
0,2023-01-19-22,131,37.7999992,17.8199997,15.6599998,RID,RMED,RID,true
0,2023-01-19-22,132,50.7599983,14.5799999,18.8999996,ASGR,RIVR,ASGR,true
0,2023-01-19-22,133,57.2400017,15.6599998,18.3600006,AVJR,AINR,AVJR,true
0,2023-01-19-22,134,0,0,0,,CEPDL,URADL,false
0,2023-01-19-22,135,55.6199989,15.1199999,16.2000008,RIVR,ASIR,RIVR,true
0,2023-01-19-22,136,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,137,56.1599998,27.5400009,18.3600006,RICR,RIMR,AVKR,true
0,2023-01-19-22,138,48.5999985,24.2999992,4.86000013,AWCL,AWBL,ASEL,true
0,2023-01-19-22,139,71.8199997,22.1399994,4.32000017,ADEL,ADEL,ADEL,true
0,2023-01-19-22,140,51.2999992,27.5400009,19.4400005,AIBR,AUAR,RIMR,true
0,2023-01-19-22,141,46.4399986,18.8999996,21.6000004,ASKR,AWBR,AWAR,true
0,2023-01-19-22,142,0,0,0,,CEPDL,IL2DL,false
0,2023-01-19-22,143,51.8400002,31.8600006,14.5799999,RIR,RMDDR,RIR,true
0,2023-01-19-22,144,53.4599991,23.7600002,7.55999994,RIBL,RIBL,RIBL,true
0,2023-01-19-22,145,50.2200012,30.7800007,9.72000027,RMDDL,RMDDL,RMDDL,true
0,2023-01-19-22,146,62.6399994,32.4000015,14.04,AIY?,AIML,AIML,false
0,2023-01-19-22,147,48.5999985,35.6399994,17.2800007,SAADR,RMDDR,SMDDR,true
0,2023-01-19-22,148,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,149,0,0,0,,CEPDL,URADR,false
0,2023-01-19-22,150,31.3199997,24.2999992,16.7399998,OLQDR,OLQDR,OLQDR,true
0,2023-01-19-22,151,21.0599995,51.2999992,8.10000038,IL2VL,IL2VL,IL2VL,true
0,2023-01-19-22,152,28.0799999,28.0799999,11.3400002,IL1DL,M4,IL1DL,true
1,2022-12-21-06,0,82.6200027,7.55999994,14.5799999,M1,M1,M1,true
1,2022-12-21-06,1,27,38.3400002,7.55999994,NSML,NSML,URAVL,true
1,2022-12-21-06,2,65.3399963,16.2000008,21.0599995,ASGL,SMDVR,SMDVR,true
1,2022-12-21-06,3,98.2799988,23.7600002,7.55999994,FLPL,ADAL,FLPL,true
1,2022-12-21-06,4,95.0400009,25.3799992,25.3799992,AQR,AQR,AQR,true
1,2022-12-21-06,5,69.1200027,20.5200005,22.6800003,ASER,ASER,ASER,true
1,2022-12-21-06,6,0,0,0,,IL2DL,M4,false
1,2022-12-21-06,7,12.96,36.7200012,9.18000031,I1L,I1L,I1L,true
1,2022-12-21-06,8,0,0,0,,IL2DL,URADL,false
1,2022-12-21-06,9,67.5,26.4599991,19.9799995,AIBR,AIBR,AIBR,true
1,2022-12-21-06,10,0,0,0,,IL2DL,IL2DR,false
1,2022-12-21-06,11,23.7600002,37.7999992,7.55999994,I2L,I2L,I2L,true
1,2022-12-21-06,12,30.2399998,22.1399994,7.01999998,IL2DL,URADL,IL2DL,true
1,2022-12-21-06,13,0,0,0,,IL2DL,IL2DR,false
1,2022-12-21-06,14,55.0800018,14.04,14.5799999,RID,CEPDR,RID,true
1,2022-12-21-06,15,65.8799973,15.6599998,10.2600002,ADLL,ASGL,ADLL,true
1,2022-12-21-06,16,0,0,0,,IL2DL,URADL,false
1,2022-12-21-06,17,65.3399963,25.9200001,23.2199993,AWCR,RMDR,AWCR,true
1,2022-12-21-06,18,63.7200012,30.7800007,9.18000031,RMDL,RMDDL,RMDL,true
1,2022-12-21-06,19,60.4799995,27,6.48000002,AVAL,RMDL,AVAL,true
1,2022-12-21-06,20,84.2399979,19.9799995,9.18000031,I6,ADEL,ADEL,true
1,2022-12-21-06,21,40.5,30.7800007,19.4400005,URYVR,URYVR,URYVR,true
1,2022-12-21-06,22,57.2400017,24.8400002,5.4000001,RMDVL,RMDVL,RMDVL,true
1,2022-12-21-06,23,0,0,0,,IL2DL,URADR,false
1,2022-12-21-06,24,0,0,0,,IL2DL,IL2DR,false
1,2022-12-21-06,25,25.9200001,33.4799995,20.5200005,NSMR,IL2R,MCR,true
1,2022-12-21-06,26,0,0,0,,IL2DL,M4,false
1,2022-12-21-06,27,32.9399986,35.0999985,9.72000027,M3L,M3L,M3L,true
1,2022-12-21-06,28,0,0,0,,IL2DL,IL2DR,false
1,2022-12-21-06,29,65.3399963,23.2199993,5.94000006,AWBL,ASHL,AWBL,true
1,2022-12-21-06,30,73.4400024,22.6800003,7.01999998,AVDL,AIZL,AVDL,true
1,2022-12-21-06,31,45.3600006,34.0200005,10.8000002,IL1VL,CEPVL,CEPVL,true
1,2022-12-21-06,32,31.8600006,26.4599991,10.8000002,M4,M4,M4,true
1,2022-12-21-06,33,37.7999992,37.2599983,19.4400005,IL2VR,IL2VR,IL2VR,true
1,2022-12-21-06,34,23.2199993,34.0200005,19.9799995,I2R,I2R,I2R,true
1,2022-12-21-06,35,0,0,0,,IL2DL,IL2DR,false
1,2022-12-21-06,36,0,0,0,,IL2DL,IL2DR,false
1,2022-12-21-06,37,0,0,0,,IL2DL,URADL,false
1,2022-12-21-06,38,0,0,0,,IL2DL,URADL,false
1,2022-12-21-06,39,0,0,0,,IL2DL,URADL,false
1,2022-12-21-06,40,32.4000015,31.3199997,18.3600006,M3R,M3R,M3R,true
1,2022-12-21-06,41,74.5199966,29.7000008,7.55999994,AUAL,RIML,AUAL,true
1,2022-12-21-06,42,0,0,0,,IL2DL,IL2DR,false
1,2022-12-21-06,43,0,0,0,,IL2DL,URADL,false
1,2022-12-21-06,44,40.5,22.1399994,17.2800007,URYDR,URYDR,URYDR,true
1,2022-12-21-06,45,56.7000008,17.2800007,11.3400002,URXL,URXL,URXL,true
1,2022-12-21-06,46,51.8400002,34.0200005,9.18000031,CEPVR,CEPVL,CEPVL,true
1,2022-12-21-06,47,102.059998,22.1399994,7.55999994,ADEL,RMGL,ADEL,true
1,2022-12-21-06,48,69.1200027,29.1599998,6.48000002,AWCL,AUAL,AWCL,true
1,2022-12-21-06,49,0,0,0,,IL2DL,M4,false
1,2022-12-21-06,50,43.7400017,29.1599998,6.48000002,BAGL,BAGL,BAGL,true
1,2022-12-21-06,51,38.8800011,29.7000008,5.4000001,IL1L,IL1L,IL1L,true
1,2022-12-21-06,52,0,0,0,,IL2DL,IL2DR,false
